Direction,Score,MaxTile,MoveTime(ms),EmptyTiles,Timestamp,SourceFile
Right,496,64,249,5,2025-05-21T10:13:35.703Z,full_game_data (11).csv
Left,496,64,172,4,2025-05-21T10:13:35.875Z,full_game_data (11).csv
Up,500,64,106,4,2025-05-21T10:13:35.981Z,full_game_data (11).csv
Right,548,64,260,6,2025-05-21T10:13:36.241Z,full_game_data (11).csv
Down,552,64,15,6,2025-05-21T10:13:36.256Z,full_game_data (11).csv
Left,552,64,106,5,2025-05-21T10:13:36.362Z,full_game_data (11).csv
Up,552,64,188,4,2025-05-21T10:13:36.551Z,full_game_data (11).csv
Down,552,64,265,3,2025-05-21T10:13:36.815Z,full_game_data (11).csv
Up,552,64,384,2,2025-05-21T10:13:37.199Z,full_game_data (11).csv
Down,556,64,123,2,2025-05-21T10:13:37.322Z,full_game_data (11).csv
Left,556,64,333,1,2025-05-21T10:13:37.655Z,full_game_data (11).csv
Right,560,64,174,1,2025-05-21T10:13:37.829Z,full_game_data (11).csv
Up,0,2,933,14,2025-05-21T10:12:48.691Z,full_game_data (10).csv
Right,0,2,70,13,2025-05-21T10:12:48.760Z,full_game_data (10).csv
Right,4,4,238,13,2025-05-21T10:12:48.999Z,full_game_data (10).csv
Up,4,4,4,12,2025-05-21T10:12:49.003Z,full_game_data (10).csv
Right,8,4,351,12,2025-05-21T10:12:49.353Z,full_game_data (10).csv
Up,16,8,276,12,2025-05-21T10:12:49.629Z,full_game_data (10).csv
Right,16,8,7,11,2025-05-21T10:12:49.636Z,full_game_data (10).csv
Up,20,8,207,11,2025-05-21T10:12:49.843Z,full_game_data (10).csv
Right,24,8,26,11,2025-05-21T10:12:49.869Z,full_game_data (10).csv
Up,24,8,283,10,2025-05-21T10:12:50.152Z,full_game_data (10).csv
Right,24,8,5,9,2025-05-21T10:12:50.157Z,full_game_data (10).csv
Right,24,8,182,8,2025-05-21T10:12:50.339Z,full_game_data (10).csv
Up,28,8,190,8,2025-05-21T10:12:50.529Z,full_game_data (10).csv
Up,40,8,174,9,2025-05-21T10:12:50.704Z,full_game_data (10).csv
Right,56,16,35,9,2025-05-21T10:12:50.738Z,full_game_data (10).csv
Right,68,16,273,10,2025-05-21T10:12:51.011Z,full_game_data (10).csv
Up,68,16,204,9,2025-05-21T10:12:51.215Z,full_game_data (10).csv
Right,68,16,5,8,2025-05-21T10:12:51.220Z,full_game_data (10).csv
Up,72,16,502,8,2025-05-21T10:12:51.722Z,full_game_data (10).csv
Down,76,16,288,8,2025-05-21T10:12:52.010Z,full_game_data (10).csv
Down,84,16,204,8,2025-05-21T10:12:52.214Z,full_game_data (10).csv
Right,84,16,199,7,2025-05-21T10:12:52.413Z,full_game_data (10).csv
Down,92,16,32,8,2025-05-21T10:12:52.445Z,full_game_data (10).csv
Down,100,16,441,8,2025-05-21T10:12:52.886Z,full_game_data (10).csv
Down,100,16,8,7,2025-05-21T10:12:52.894Z,full_game_data (10).csv
Down,100,16,107,6,2025-05-21T10:12:53.001Z,full_game_data (10).csv
Right,104,16,29,6,2025-05-21T10:12:53.030Z,full_game_data (10).csv
Right,108,16,288,6,2025-05-21T10:12:53.318Z,full_game_data (10).csv
Down,116,16,1,6,2025-05-21T10:12:53.319Z,full_game_data (10).csv
Down,120,16,104,6,2025-05-21T10:12:53.423Z,full_game_data (10).csv
Down,120,16,156,5,2025-05-21T10:12:53.579Z,full_game_data (10).csv
Down,124,16,168,5,2025-05-21T10:12:53.747Z,full_game_data (10).csv
Right,124,16,7,4,2025-05-21T10:12:53.754Z,full_game_data (10).csv
Down,128,16,207,4,2025-05-21T10:12:53.961Z,full_game_data (10).csv
Right,128,16,138,3,2025-05-21T10:12:54.099Z,full_game_data (10).csv
Down,128,16,18,2,2025-05-21T10:12:54.118Z,full_game_data (10).csv
Down,132,16,319,2,2025-05-21T10:12:54.436Z,full_game_data (10).csv
Down,144,16,13,3,2025-05-21T10:12:54.449Z,full_game_data (10).csv
Down,152,16,135,3,2025-05-21T10:12:54.584Z,full_game_data (10).csv
Right,172,16,21,4,2025-05-21T10:12:54.605Z,full_game_data (10).csv
Right,176,16,141,4,2025-05-21T10:12:54.746Z,full_game_data (10).csv
Down,184,16,118,4,2025-05-21T10:12:54.864Z,full_game_data (10).csv
Down,200,16,63,4,2025-05-21T10:12:54.927Z,full_game_data (10).csv
Down,232,32,376,4,2025-05-21T10:12:55.303Z,full_game_data (10).csv
Down,236,32,166,4,2025-05-21T10:12:55.469Z,full_game_data (10).csv
Right,236,32,172,3,2025-05-21T10:12:55.641Z,full_game_data (10).csv
Down,252,32,8,5,2025-05-21T10:12:55.649Z,full_game_data (10).csv
Right,252,32,249,4,2025-05-21T10:12:55.898Z,full_game_data (10).csv
Down,252,32,1,3,2025-05-21T10:12:55.899Z,full_game_data (10).csv
Right,256,32,132,3,2025-05-21T10:12:56.031Z,full_game_data (10).csv
Down,264,32,9,3,2025-05-21T10:12:56.040Z,full_game_data (10).csv
Down,284,32,135,4,2025-05-21T10:12:56.176Z,full_game_data (10).csv
Right,288,32,167,4,2025-05-21T10:12:56.342Z,full_game_data (10).csv
Down,296,32,19,4,2025-05-21T10:12:56.361Z,full_game_data (10).csv
Right,296,32,142,3,2025-05-21T10:12:56.503Z,full_game_data (10).csv
Down,296,32,6,2,2025-05-21T10:12:56.509Z,full_game_data (10).csv
Right,300,32,158,2,2025-05-21T10:12:56.667Z,full_game_data (10).csv
Down,308,32,19,2,2025-05-21T10:12:56.686Z,full_game_data (10).csv
Right,312,32,370,2,2025-05-21T10:12:57.056Z,full_game_data (10).csv
Down,332,32,26,3,2025-05-21T10:12:57.082Z,full_game_data (10).csv
Down,332,32,61,2,2025-05-21T10:12:57.143Z,full_game_data (10).csv
Down,336,32,41,2,2025-05-21T10:12:57.184Z,full_game_data (10).csv
Down,344,32,183,2,2025-05-21T10:12:57.367Z,full_game_data (10).csv
Down,360,32,139,2,2025-05-21T10:12:57.507Z,full_game_data (10).csv
Left,364,32,2230,2,2025-05-21T10:12:59.736Z,full_game_data (10).csv
Down,404,32,1216,3,2025-05-21T10:13:00.952Z,full_game_data (10).csv
Left,436,32,881,3,2025-05-21T10:13:01.833Z,full_game_data (10).csv
Left,444,32,1467,4,2025-05-21T10:13:03.300Z,full_game_data (10).csv
Up,452,32,1063,4,2025-05-21T10:13:04.363Z,full_game_data (10).csv
Right,468,32,591,4,2025-05-21T10:13:04.954Z,full_game_data (10).csv
Down,540,64,967,6,2025-05-21T10:13:05.921Z,full_game_data (10).csv
Up,556,64,927,6,2025-05-21T10:13:06.848Z,full_game_data (10).csv
Right,556,64,1747,5,2025-05-21T10:13:08.595Z,full_game_data (10).csv
Down,560,64,898,5,2025-05-21T10:13:09.493Z,full_game_data (10).csv
Right,564,64,911,5,2025-05-21T10:13:10.404Z,full_game_data (10).csv
Right,580,64,2346,6,2025-05-21T10:13:12.750Z,full_game_data (10).csv
Up,580,64,1121,5,2025-05-21T10:13:13.872Z,full_game_data (10).csv
Left,584,64,1065,5,2025-05-21T10:13:14.936Z,full_game_data (10).csv
Up,584,64,3372,4,2025-05-21T10:13:18.308Z,full_game_data (10).csv
Left,588,64,592,4,2025-05-21T10:13:18.900Z,full_game_data (10).csv
Up,596,64,544,4,2025-05-21T10:13:19.444Z,full_game_data (10).csv
Left,596,64,284,3,2025-05-21T10:13:19.729Z,full_game_data (10).csv
Up,596,64,116,2,2025-05-21T10:13:19.844Z,full_game_data (10).csv
Up,604,64,219,3,2025-05-21T10:13:20.063Z,full_game_data (10).csv
Left,604,64,18,2,2025-05-21T10:13:20.081Z,full_game_data (10).csv
Up,612,64,181,2,2025-05-21T10:13:20.262Z,full_game_data (10).csv
Left,632,64,111,3,2025-05-21T10:13:20.373Z,full_game_data (10).csv
Up,632,64,175,2,2025-05-21T10:13:20.548Z,full_game_data (10).csv
Left,636,64,81,2,2025-05-21T10:13:20.629Z,full_game_data (10).csv
Up,640,64,146,2,2025-05-21T10:13:20.775Z,full_game_data (10).csv
Left,648,64,78,2,2025-05-21T10:13:20.853Z,full_game_data (10).csv
Left,648,64,201,1,2025-05-21T10:13:21.054Z,full_game_data (10).csv
Up,652,64,11,1,2025-05-21T10:13:21.065Z,full_game_data (10).csv
Left,0,2,2834,14,2025-05-21T10:12:12.783Z,full_game_data (9).csv
Down,0,2,209,13,2025-05-21T10:12:12.992Z,full_game_data (9).csv
Left,4,4,214,13,2025-05-21T10:12:13.206Z,full_game_data (9).csv
Down,4,4,77,12,2025-05-21T10:12:13.283Z,full_game_data (9).csv
Left,4,4,315,11,2025-05-21T10:12:13.598Z,full_game_data (9).csv
Left,8,4,113,11,2025-05-21T10:12:13.711Z,full_game_data (9).csv
Down,16,8,248,11,2025-05-21T10:12:13.959Z,full_game_data (9).csv
Left,20,8,127,11,2025-05-21T10:12:14.087Z,full_game_data (9).csv
Down,20,8,213,10,2025-05-21T10:12:14.299Z,full_game_data (9).csv
Left,20,8,189,9,2025-05-21T10:12:14.488Z,full_game_data (9).csv
Down,28,8,63,10,2025-05-21T10:12:14.551Z,full_game_data (9).csv
Left,36,8,210,10,2025-05-21T10:12:14.761Z,full_game_data (9).csv
Down,40,8,90,10,2025-05-21T10:12:14.851Z,full_game_data (9).csv
Left,44,8,155,10,2025-05-21T10:12:15.006Z,full_game_data (9).csv
Down,52,8,125,10,2025-05-21T10:12:15.131Z,full_game_data (9).csv
Down,56,8,463,10,2025-05-21T10:12:15.594Z,full_game_data (9).csv
Left,56,8,41,9,2025-05-21T10:12:15.635Z,full_game_data (9).csv
Down,72,16,43,9,2025-05-21T10:12:15.678Z,full_game_data (9).csv
Left,72,16,159,8,2025-05-21T10:12:15.837Z,full_game_data (9).csv
Down,76,16,189,8,2025-05-21T10:12:16.026Z,full_game_data (9).csv
Left,76,16,178,7,2025-05-21T10:12:16.204Z,full_game_data (9).csv
Down,92,16,308,9,2025-05-21T10:12:16.512Z,full_game_data (9).csv
Left,92,16,109,8,2025-05-21T10:12:16.621Z,full_game_data (9).csv
Down,100,16,14,8,2025-05-21T10:12:16.635Z,full_game_data (9).csv
Left,116,16,334,8,2025-05-21T10:12:16.969Z,full_game_data (9).csv
Down,124,16,144,9,2025-05-21T10:12:17.113Z,full_game_data (9).csv
Left,156,32,120,9,2025-05-21T10:12:17.233Z,full_game_data (9).csv
Down,164,32,434,9,2025-05-21T10:12:17.667Z,full_game_data (9).csv
Left,164,32,18,8,2025-05-21T10:12:17.685Z,full_game_data (9).csv
Down,168,32,17,8,2025-05-21T10:12:17.702Z,full_game_data (9).csv
Left,168,32,175,7,2025-05-21T10:12:17.877Z,full_game_data (9).csv
Down,172,32,194,7,2025-05-21T10:12:18.071Z,full_game_data (9).csv
Down,172,32,293,6,2025-05-21T10:12:18.364Z,full_game_data (9).csv
Left,176,32,42,6,2025-05-21T10:12:18.406Z,full_game_data (9).csv
Down,188,32,252,7,2025-05-21T10:12:18.658Z,full_game_data (9).csv
Down,196,32,250,7,2025-05-21T10:12:18.908Z,full_game_data (9).csv
Left,212,32,120,7,2025-05-21T10:12:19.028Z,full_game_data (9).csv
Down,232,32,154,8,2025-05-21T10:12:19.182Z,full_game_data (9).csv
Left,232,32,56,7,2025-05-21T10:12:19.238Z,full_game_data (9).csv
Down,244,32,569,8,2025-05-21T10:12:19.807Z,full_game_data (9).csv
Left,248,32,26,8,2025-05-21T10:12:19.834Z,full_game_data (9).csv
Down,248,32,24,7,2025-05-21T10:12:19.857Z,full_game_data (9).csv
Left,248,32,118,6,2025-05-21T10:12:19.975Z,full_game_data (9).csv
Down,248,32,350,5,2025-05-21T10:12:20.325Z,full_game_data (9).csv
Left,252,32,68,5,2025-05-21T10:12:20.393Z,full_game_data (9).csv
Down,260,32,123,5,2025-05-21T10:12:20.516Z,full_game_data (9).csv
Left,264,32,94,5,2025-05-21T10:12:20.610Z,full_game_data (9).csv
Down,268,32,183,5,2025-05-21T10:12:20.793Z,full_game_data (9).csv
Left,276,32,121,5,2025-05-21T10:12:20.914Z,full_game_data (9).csv
Down,280,32,276,5,2025-05-21T10:12:21.190Z,full_game_data (9).csv
Left,284,32,90,5,2025-05-21T10:12:21.280Z,full_game_data (9).csv
Down,284,32,209,4,2025-05-21T10:12:21.489Z,full_game_data (9).csv
Left,288,32,458,4,2025-05-21T10:12:21.947Z,full_game_data (9).csv
Down,288,32,68,3,2025-05-21T10:12:22.015Z,full_game_data (9).csv
Left,288,32,60,2,2025-05-21T10:12:22.075Z,full_game_data (9).csv
Down,292,32,64,2,2025-05-21T10:12:22.140Z,full_game_data (9).csv
Left,304,32,295,3,2025-05-21T10:12:22.434Z,full_game_data (9).csv
Down,320,32,87,3,2025-05-21T10:12:22.521Z,full_game_data (9).csv
Left,352,32,98,3,2025-05-21T10:12:22.619Z,full_game_data (9).csv
Down,428,64,391,5,2025-05-21T10:12:23.010Z,full_game_data (9).csv
Down,448,64,171,6,2025-05-21T10:12:23.181Z,full_game_data (9).csv
Left,456,64,82,6,2025-05-21T10:12:23.263Z,full_game_data (9).csv
Down,456,64,235,5,2025-05-21T10:12:23.498Z,full_game_data (9).csv
Left,464,64,86,6,2025-05-21T10:12:23.584Z,full_game_data (9).csv
Down,464,64,146,5,2025-05-21T10:12:23.730Z,full_game_data (9).csv
Left,472,64,152,5,2025-05-21T10:12:23.882Z,full_game_data (9).csv
Down,476,64,219,5,2025-05-21T10:12:24.102Z,full_game_data (9).csv
Left,476,64,152,4,2025-05-21T10:12:24.253Z,full_game_data (9).csv
Down,476,64,322,3,2025-05-21T10:12:24.575Z,full_game_data (9).csv
Left,484,64,9,4,2025-05-21T10:12:24.584Z,full_game_data (9).csv
Down,492,64,164,4,2025-05-21T10:12:24.748Z,full_game_data (9).csv
Left,508,64,166,4,2025-05-21T10:12:24.914Z,full_game_data (9).csv
Down,544,64,149,5,2025-05-21T10:12:25.063Z,full_game_data (9).csv
Left,556,64,162,6,2025-05-21T10:12:25.225Z,full_game_data (9).csv
Down,572,64,145,6,2025-05-21T10:12:25.370Z,full_game_data (9).csv
Left,612,64,391,7,2025-05-21T10:12:25.761Z,full_game_data (9).csv
Down,612,64,479,6,2025-05-21T10:12:26.240Z,full_game_data (9).csv
Left,616,64,3,6,2025-05-21T10:12:26.243Z,full_game_data (9).csv
Left,620,64,122,6,2025-05-21T10:12:26.365Z,full_game_data (9).csv
Down,628,64,187,6,2025-05-21T10:12:26.553Z,full_game_data (9).csv
Left,628,64,105,5,2025-05-21T10:12:26.657Z,full_game_data (9).csv
Down,628,64,164,4,2025-05-21T10:12:26.821Z,full_game_data (9).csv
Left,632,64,110,4,2025-05-21T10:12:26.931Z,full_game_data (9).csv
Down,636,64,196,4,2025-05-21T10:12:27.127Z,full_game_data (9).csv
Left,636,64,124,3,2025-05-21T10:12:27.252Z,full_game_data (9).csv
Down,640,64,262,3,2025-05-21T10:12:27.513Z,full_game_data (9).csv
Left,640,64,67,2,2025-05-21T10:12:27.580Z,full_game_data (9).csv
Down,644,64,227,2,2025-05-21T10:12:27.807Z,full_game_data (9).csv
Left,656,64,30,3,2025-05-21T10:12:27.837Z,full_game_data (9).csv
Down,676,64,392,4,2025-05-21T10:12:28.229Z,full_game_data (9).csv
Left,684,64,3,4,2025-05-21T10:12:28.232Z,full_game_data (9).csv
Down,700,64,201,4,2025-05-21T10:12:28.433Z,full_game_data (9).csv
Left,704,64,308,4,2025-05-21T10:12:28.741Z,full_game_data (9).csv
Down,712,64,22,4,2025-05-21T10:12:28.763Z,full_game_data (9).csv
Left,732,64,96,5,2025-05-21T10:12:28.859Z,full_game_data (9).csv
Down,732,64,156,4,2025-05-21T10:12:29.015Z,full_game_data (9).csv
Left,736,64,389,4,2025-05-21T10:12:29.404Z,full_game_data (9).csv
Left,736,64,16,3,2025-05-21T10:12:29.420Z,full_game_data (9).csv
Down,740,64,3,3,2025-05-21T10:12:29.423Z,full_game_data (9).csv
Left,748,64,216,3,2025-05-21T10:12:29.639Z,full_game_data (9).csv
Down,752,64,10,3,2025-05-21T10:12:29.649Z,full_game_data (9).csv
Down,764,64,195,4,2025-05-21T10:12:29.844Z,full_game_data (9).csv
Down,772,64,242,4,2025-05-21T10:12:30.086Z,full_game_data (9).csv
Left,772,64,1845,3,2025-05-21T10:12:31.931Z,full_game_data (9).csv
Left,772,64,255,2,2025-05-21T10:12:32.186Z,full_game_data (9).csv
Down,776,64,328,2,2025-05-21T10:12:32.514Z,full_game_data (9).csv
Up,780,64,571,2,2025-05-21T10:12:33.085Z,full_game_data (9).csv
Right,780,64,761,1,2025-05-21T10:12:33.846Z,full_game_data (9).csv
Right,784,64,1470,1,2025-05-21T10:12:35.316Z,full_game_data (9).csv
Left,792,64,1008,1,2025-05-21T10:12:36.324Z,full_game_data (9).csv
Down,796,64,968,1,2025-05-21T10:12:37.292Z,full_game_data (9).csv
Right,820,64,748,2,2025-05-21T10:12:38.040Z,full_game_data (9).csv
Down,868,64,883,3,2025-05-21T10:12:38.923Z,full_game_data (9).csv
Left,968,64,1781,5,2025-05-21T10:12:40.704Z,full_game_data (9).csv
Down,1040,64,877,6,2025-05-21T10:12:41.581Z,full_game_data (9).csv
Up,0,2,1424,14,2025-05-21T10:11:50.806Z,full_game_data (8).csv
Left,4,4,106,14,2025-05-21T10:11:50.912Z,full_game_data (8).csv
Left,4,4,116,13,2025-05-21T10:11:51.028Z,full_game_data (8).csv
Up,4,4,179,12,2025-05-21T10:11:51.207Z,full_game_data (8).csv
Left,8,4,239,12,2025-05-21T10:11:51.446Z,full_game_data (8).csv
Left,16,8,223,12,2025-05-21T10:11:51.669Z,full_game_data (8).csv
Up,20,8,219,12,2025-05-21T10:11:51.888Z,full_game_data (8).csv
Left,20,8,350,11,2025-05-21T10:11:52.238Z,full_game_data (8).csv
Up,24,8,194,11,2025-05-21T10:11:52.432Z,full_game_data (8).csv
Left,24,8,125,10,2025-05-21T10:11:52.557Z,full_game_data (8).csv
Up,28,8,129,10,2025-05-21T10:11:52.686Z,full_game_data (8).csv
Left,28,8,274,9,2025-05-21T10:11:52.960Z,full_game_data (8).csv
Up,36,8,117,9,2025-05-21T10:11:53.077Z,full_game_data (8).csv
Left,40,8,43,9,2025-05-21T10:11:53.120Z,full_game_data (8).csv
Up,56,16,142,9,2025-05-21T10:11:53.262Z,full_game_data (8).csv
Left,68,16,142,10,2025-05-21T10:11:53.405Z,full_game_data (8).csv
Up,72,16,100,10,2025-05-21T10:11:53.504Z,full_game_data (8).csv
Left,80,16,136,10,2025-05-21T10:11:53.641Z,full_game_data (8).csv
Up,84,16,136,10,2025-05-21T10:11:53.776Z,full_game_data (8).csv
Left,84,16,128,9,2025-05-21T10:11:53.904Z,full_game_data (8).csv
Up,84,16,154,8,2025-05-21T10:11:54.058Z,full_game_data (8).csv
Left,92,16,95,9,2025-05-21T10:11:54.153Z,full_game_data (8).csv
Up,92,16,165,8,2025-05-21T10:11:54.318Z,full_game_data (8).csv
Left,96,16,86,8,2025-05-21T10:11:54.404Z,full_game_data (8).csv
Up,104,16,160,8,2025-05-21T10:11:54.564Z,full_game_data (8).csv
Left,120,16,76,8,2025-05-21T10:11:54.640Z,full_game_data (8).csv
Up,120,16,130,7,2025-05-21T10:11:54.770Z,full_game_data (8).csv
Left,156,32,126,8,2025-05-21T10:11:54.896Z,full_game_data (8).csv
Up,168,32,83,9,2025-05-21T10:11:54.979Z,full_game_data (8).csv
Up,172,32,438,9,2025-05-21T10:11:55.418Z,full_game_data (8).csv
Up,172,32,418,8,2025-05-21T10:11:55.835Z,full_game_data (8).csv
Left,172,32,11,7,2025-05-21T10:11:55.846Z,full_game_data (8).csv
Up,180,32,218,7,2025-05-21T10:11:56.064Z,full_game_data (8).csv
Up,184,32,251,7,2025-05-21T10:11:56.315Z,full_game_data (8).csv
Up,184,32,183,6,2025-05-21T10:11:56.498Z,full_game_data (8).csv
Left,188,32,112,6,2025-05-21T10:11:56.610Z,full_game_data (8).csv
Up,216,32,167,8,2025-05-21T10:11:56.777Z,full_game_data (8).csv
Left,224,32,130,8,2025-05-21T10:11:56.907Z,full_game_data (8).csv
Up,244,32,148,9,2025-05-21T10:11:57.055Z,full_game_data (8).csv
Left,244,32,136,8,2025-05-21T10:11:57.191Z,full_game_data (8).csv
Up,248,32,193,8,2025-05-21T10:11:57.384Z,full_game_data (8).csv
Left,248,32,115,7,2025-05-21T10:11:57.499Z,full_game_data (8).csv
Up,248,32,169,6,2025-05-21T10:11:57.668Z,full_game_data (8).csv
Left,248,32,96,5,2025-05-21T10:11:57.764Z,full_game_data (8).csv
Up,252,32,198,5,2025-05-21T10:11:57.962Z,full_game_data (8).csv
Left,256,32,127,5,2025-05-21T10:11:58.089Z,full_game_data (8).csv
Up,264,32,143,5,2025-05-21T10:11:58.232Z,full_game_data (8).csv
Left,268,32,104,5,2025-05-21T10:11:58.336Z,full_game_data (8).csv
Up,268,32,161,4,2025-05-21T10:11:58.497Z,full_game_data (8).csv
Left,272,32,109,4,2025-05-21T10:11:58.606Z,full_game_data (8).csv
Up,284,32,186,5,2025-05-21T10:11:58.792Z,full_game_data (8).csv
Left,292,32,104,5,2025-05-21T10:11:58.896Z,full_game_data (8).csv
Up,308,32,184,5,2025-05-21T10:11:59.081Z,full_game_data (8).csv
Left,344,32,89,6,2025-05-21T10:11:59.169Z,full_game_data (8).csv
Up,352,32,167,6,2025-05-21T10:11:59.336Z,full_game_data (8).csv
Left,416,64,110,6,2025-05-21T10:11:59.446Z,full_game_data (8).csv
Up,436,64,152,7,2025-05-21T10:11:59.598Z,full_game_data (8).csv
Left,440,64,214,7,2025-05-21T10:11:59.812Z,full_game_data (8).csv
Up,440,64,59,6,2025-05-21T10:11:59.871Z,full_game_data (8).csv
Left,444,64,77,6,2025-05-21T10:11:59.948Z,full_game_data (8).csv
Up,456,64,149,7,2025-05-21T10:12:00.097Z,full_game_data (8).csv
Left,468,64,107,8,2025-05-21T10:12:00.204Z,full_game_data (8).csv
Up,468,64,226,7,2025-05-21T10:12:00.431Z,full_game_data (8).csv
Left,468,64,110,6,2025-05-21T10:12:00.540Z,full_game_data (8).csv
Up,472,64,65,6,2025-05-21T10:12:00.605Z,full_game_data (8).csv
Up,472,64,403,5,2025-05-21T10:12:01.008Z,full_game_data (8).csv
Up,472,64,83,4,2025-05-21T10:12:01.092Z,full_game_data (8).csv
Left,476,64,123,4,2025-05-21T10:12:01.214Z,full_game_data (8).csv
Up,480,64,408,4,2025-05-21T10:12:01.622Z,full_game_data (8).csv
Left,480,64,5,3,2025-05-21T10:12:01.627Z,full_game_data (8).csv
Up,484,64,135,3,2025-05-21T10:12:01.763Z,full_game_data (8).csv
Left,496,64,87,4,2025-05-21T10:12:01.849Z,full_game_data (8).csv
Up,512,64,203,4,2025-05-21T10:12:02.052Z,full_game_data (8).csv
Left,544,64,102,4,2025-05-21T10:12:02.154Z,full_game_data (8).csv
Up,552,64,282,4,2025-05-21T10:12:02.436Z,full_game_data (8).csv
Left,556,64,103,4,2025-05-21T10:12:02.539Z,full_game_data (8).csv
Up,560,64,100,4,2025-05-21T10:12:02.639Z,full_game_data (8).csv
Up,560,64,535,3,2025-05-21T10:12:03.174Z,full_game_data (8).csv
Left,564,64,14,3,2025-05-21T10:12:03.188Z,full_game_data (8).csv
Up,576,64,109,4,2025-05-21T10:12:03.297Z,full_game_data (8).csv
Left,600,64,361,5,2025-05-21T10:12:03.658Z,full_game_data (8).csv
Up,620,64,2,6,2025-05-21T10:12:03.660Z,full_game_data (8).csv
Left,652,64,114,6,2025-05-21T10:12:03.774Z,full_game_data (8).csv
Left,652,64,275,5,2025-05-21T10:12:04.049Z,full_game_data (8).csv
Left,656,64,250,5,2025-05-21T10:12:04.300Z,full_game_data (8).csv
Up,668,64,80,6,2025-05-21T10:12:04.379Z,full_game_data (8).csv
Up,668,64,252,5,2025-05-21T10:12:04.631Z,full_game_data (8).csv
Up,668,64,165,4,2025-05-21T10:12:04.796Z,full_game_data (8).csv
Left,672,64,184,4,2025-05-21T10:12:04.980Z,full_game_data (8).csv
Up,684,64,65,5,2025-05-21T10:12:05.046Z,full_game_data (8).csv
Up,684,64,448,4,2025-05-21T10:12:05.493Z,full_game_data (8).csv
Left,688,64,13,4,2025-05-21T10:12:05.506Z,full_game_data (8).csv
Up,704,64,86,4,2025-05-21T10:12:05.592Z,full_game_data (8).csv
Left,704,64,231,3,2025-05-21T10:12:05.823Z,full_game_data (8).csv
Up,708,64,93,3,2025-05-21T10:12:05.916Z,full_game_data (8).csv
Left,720,64,212,4,2025-05-21T10:12:06.128Z,full_game_data (8).csv
Up,720,64,230,3,2025-05-21T10:12:06.358Z,full_game_data (8).csv
Left,728,64,191,3,2025-05-21T10:12:06.549Z,full_game_data (8).csv
Up,732,64,370,3,2025-05-21T10:12:06.919Z,full_game_data (8).csv
Left,736,64,58,3,2025-05-21T10:12:06.977Z,full_game_data (8).csv
Up,744,64,8,3,2025-05-21T10:12:06.985Z,full_game_data (8).csv
Left,744,64,127,2,2025-05-21T10:12:07.112Z,full_game_data (8).csv
Up,764,64,273,3,2025-05-21T10:12:07.385Z,full_game_data (8).csv
Left,764,64,25,2,2025-05-21T10:12:07.410Z,full_game_data (8).csv
Up,768,64,174,2,2025-05-21T10:12:07.584Z,full_game_data (8).csv
Left,776,64,131,2,2025-05-21T10:12:07.715Z,full_game_data (8).csv
Up,780,64,237,2,2025-05-21T10:12:07.952Z,full_game_data (8).csv
Left,780,64,120,1,2025-05-21T10:12:08.072Z,full_game_data (8).csv
Up,784,64,143,1,2025-05-21T10:12:08.215Z,full_game_data (8).csv
Up,0,2,1573,14,2025-05-21T10:11:24.693Z,full_game_data (7).csv
Up,4,4,162,14,2025-05-21T10:11:24.856Z,full_game_data (7).csv
Right,4,4,87,13,2025-05-21T10:11:24.942Z,full_game_data (7).csv
Right,4,4,169,12,2025-05-21T10:11:25.111Z,full_game_data (7).csv
Up,4,4,2,11,2025-05-21T10:11:25.113Z,full_game_data (7).csv
Right,12,4,32,12,2025-05-21T10:11:25.145Z,full_game_data (7).csv
Up,20,8,694,12,2025-05-21T10:11:25.839Z,full_game_data (7).csv
Right,24,8,7,12,2025-05-21T10:11:25.846Z,full_game_data (7).csv
Right,24,8,107,11,2025-05-21T10:11:25.953Z,full_game_data (7).csv
Right,24,8,254,10,2025-05-21T10:11:26.207Z,full_game_data (7).csv
Up,28,8,192,10,2025-05-21T10:11:26.399Z,full_game_data (7).csv
Right,40,8,353,11,2025-05-21T10:11:26.752Z,full_game_data (7).csv
Up,40,8,199,10,2025-05-21T10:11:26.951Z,full_game_data (7).csv
Right,60,16,298,11,2025-05-21T10:11:27.249Z,full_game_data (7).csv
Up,68,16,151,11,2025-05-21T10:11:27.400Z,full_game_data (7).csv
Right,68,16,335,10,2025-05-21T10:11:27.735Z,full_game_data (7).csv
Up,68,16,184,9,2025-05-21T10:11:27.919Z,full_game_data (7).csv
Right,68,16,226,8,2025-05-21T10:11:28.146Z,full_game_data (7).csv
Up,76,16,464,9,2025-05-21T10:11:28.609Z,full_game_data (7).csv
Right,76,16,9,8,2025-05-21T10:11:28.618Z,full_game_data (7).csv
Up,88,16,192,9,2025-05-21T10:11:28.810Z,full_game_data (7).csv
Up,88,16,411,8,2025-05-21T10:11:29.221Z,full_game_data (7).csv
Right,92,16,292,8,2025-05-21T10:11:29.513Z,full_game_data (7).csv
Up,100,16,206,8,2025-05-21T10:11:29.719Z,full_game_data (7).csv
Right,116,16,218,8,2025-05-21T10:11:29.937Z,full_game_data (7).csv
Up,120,16,151,8,2025-05-21T10:11:30.088Z,full_game_data (7).csv
Right,152,32,199,8,2025-05-21T10:11:30.287Z,full_game_data (7).csv
Up,156,32,268,8,2025-05-21T10:11:30.555Z,full_game_data (7).csv
